id,naziv,tip_ulice,ogranicenje_brzine,duzina_km
5970,Београдска,secondary,30,0.033232522479775664
5971,Београдска,secondary,30,0.03974329933434109
5972,Београдска,secondary,30,0.003489977020944512
5974,Београдска,secondary,30,0.15187200383426439
5975,Варадински Мост,secondary,60,0.22813693430000714
5976,Трг Владике Николаја,secondary,30,0.09820113465294182
5977,Nepoznata ulica,secondary,60,0.09321238873533799
5978,Nepoznata ulica,secondary,30,0.02754207611668968
5979,Nepoznata ulica,secondary,30,0.044905999677429
5981,Трг Владике Николаја,secondary,30,0.02984072192215913
5984,Београдска,secondary,30,0.09514606205986348
5985,Nepoznata ulica,secondary,30,0.030662263806365917
5987,Београдска,secondary,30,0.011913590959707754
5989,Nepoznata ulica,secondary,30,0.045918376672403796
5991,Трг Владике Николаја,secondary,30,0.03270111278386708
5992,Трг Владике Николаја,secondary,30,0.06110348522981478
5993,Nepoznata ulica,secondary,30,0.030645998889346687
5996,Трг Владике Николаја,secondary,30,0.02026099676985266
6007,Јеврејска,secondary,0,0.00897340010860044
6018,Булевар ослобођења,secondary,0,0.08690728240795897
6023,Булевар ослобођења,secondary,0,0.015884156486136978
6034,Булевар ослобођења,secondary,0,0.06459247586822142
6039,Булевар ослобођења,secondary,0,0.18356527162079248
6040,Булевар ослобођења,secondary,0,0.06127673213500718
6055,Успенска,secondary,0,0.023006224228975733
6056,Успенска,secondary,0,0.05955856141200015
6057,Успенска,secondary,0,0.08691420893929469
6091,Београдски кеј,secondary,0,0.10392265835029389
6099,Успенска,secondary,0,0.09282814703422011
6101,Успенска,secondary,0,0.06321680184475084
6112,Шафарикова,secondary,0,0.030758617503839503
6113,Шафарикова,secondary,0,0.04682636478711719
6114,Шафарикова,secondary,0,0.04852254456104961
6117,Шафарикова,secondary,0,0.040069301977177535
6125,Шафарикова,secondary,0,0.07793935298921856
6126,Шафарикова,secondary,0,0.06831039107403801
6150,Бате Бркића,tertiary,0,0.024772334500444738
6151,Бате Бркића,tertiary,0,0.015206463440151627
6152,Булевар Јована Дучића,tertiary,0,0.015386758532535693
6153,Булевар Јована Дучића,tertiary,0,0.0413540074732627
6154,Булевар Слободана Јовановића,tertiary,0,0.02606752002594801
6156,Булевар Слободана Јовановића,tertiary,0,0.07091724444516467
6161,Булевар Јована Дучића,tertiary,0,0.06063617225584191
6163,Булевар Јована Дучића,tertiary,0,0.00206140791668895
6165,Булевар Јована Дучића,tertiary,0,0.020561841603313133
6166,Бате Бркића,tertiary,0,0.03656786070426836
6171,Булевар Слободана Јовановића,tertiary,0,0.12032141891888957
6173,Бате Бркића,tertiary,0,0.07828204797410583
6174,Бате Бркића,tertiary,0,0.039796345698907214
6177,Булевар Јована Дучића,tertiary,0,0.19105810909646287
6179,Булевар Слободана Јовановића,tertiary,0,0.07269118898696174
6188,Булевар Јована Дучића,tertiary,0,0.011450360235417609
6191,Булевар Европе,secondary,60,0.14935057684644965
6193,Булевар Европе,secondary,0,0.07131647166638494
6195,Булевар Слободана Јовановића,tertiary,0,0.03957753086752031
6196,Булевар Слободана Јовановића,tertiary,0,0.08960175079568301
6201,Булевар Јована Дучића,tertiary,0,0.09654705542047227
6202,Бате Бркића,tertiary,0,0.13605048974433745
6205,Хајдук Вељкова,tertiary,0,0.3088086049666027
6249,Хајдук Вељкова,tertiary,0,0.1129902336823587
6250,Хајдук Вељкова,tertiary,0,0.11355872589936711
6258,Новосадског сајма,tertiary,0,0.07979063009922364
6261,Новосадског сајма,tertiary,0,0.07387368328639715
6268,Булевар кнеза Милоша,primary,0,0.26618302113772535
6269,Булевар кнеза Милоша,primary,0,0.2700173596844098
6272,Булевар Јована Дучића,tertiary,0,0.041698822712094734
6273,Бате Бркића,tertiary,0,0.03578818410016686
6274,Булевар Јована Дучића,tertiary,0,0.01350578377255807
6275,Бате Бркића,tertiary,0,0.03411346701668083
6276,Булевар Јована Дучића,tertiary,0,0.07496526793719359
6297,Булевар кнеза Милоша,primary,0,0.0762378005071605
6298,Булевар кнеза Милоша,primary,0,0.11034580874863785
6300,Булевар кнеза Милоша,primary,0,0.03571654593087397
6313,Булевар кнеза Милоша,primary,0,0.04524130482205819
6314,Булевар кнеза Милоша,primary,0,0.05811984841644035
6317,Булевар Слободана Јовановића,tertiary,0,0.0485911249625151
6321,Булевар Европе,secondary,0,0.0098067302579492
6325,Булевар Јована Дучића,tertiary,0,0.06127918428545256
6333,Булевар Јована Дучића,tertiary,0,0.0965101041528573
6334,Булевар Слободана Јовановића,tertiary,0,0.024419762909761493
6335,Булевар Јована Дучића,tertiary,0,0.03586226245691164
6336,Булевар Слободана Јовановића,tertiary,0,0.02364500066350626
6338,Булевар Јована Дучића,tertiary,0,0.029477357721243696
6341,Булевар Слободана Јовановића,tertiary,0,0.01573400514660979
6343,Булевар Слободана Јовановића,tertiary,0,0.015494290708343328
6344,Булевар Јована Дучића,tertiary,0,0.009985332593444573
6345,Булевар Јована Дучића,tertiary,0,0.030172902713156126
6346,Булевар Јована Дучића,tertiary,0,0.010874990937748442
6347,Булевар Слободана Јовановића,tertiary,0,0.010549664617331006
6348,Булевар Јована Дучића,tertiary,0,0.01013406637236127
6349,Радомира Раше Радујкова,tertiary,0,0.012586298494426053
6351,Бате Бркића,tertiary,0,0.03126531697418849
6355,Булевар Европе,secondary,60,0.08760730625298423
6358,Булевар Европе,secondary,60,0.03292930446575
6362,Булевар Слободана Јовановића,tertiary,0,0.01042963627488857
6363,Булевар Јована Дучића,tertiary,0,0.010324837853182826
6364,Радомира Раше Радујкова,tertiary,0,0.01281072098574803
6365,Булевар Слободана Јовановића,tertiary,0,0.018266566583357405
6366,Радомира Раше Радујкова,tertiary,0,0.04780001874447132
6367,Булевар Слободана Јовановића,tertiary,0,0.01815544954385902
6368,Радомира Раше Радујкова,tertiary,0,0.048386225100641805
6370,Булевар Слободана Јовановића,tertiary,0,0.025461370497436825
6371,Радомира Раше Радујкова,tertiary,0,0.048562536504979964
6372,Булевар Слободана Јовановића,tertiary,0,0.026493379079227268
6373,Радомира Раше Радујкова,tertiary,0,0.017137054117310084
6382,Радомира Раше Радујкова,tertiary,0,0.05569544199865987
6383,Радомира Раше Радујкова,tertiary,0,0.03132328269941404
6384,Булевар Слободана Јовановића,tertiary,0,0.02411149403514454
6387,Булевар Слободана Јовановића,tertiary,0,0.06576552018206257
6388,Радомира Раше Радујкова,tertiary,0,0.08495674997075525
6390,Булевар Слободана Јовановића,tertiary,0,0.0430382595001369
6391,Радомира Раше Радујкова,tertiary,0,0.09206068986789251
6397,Радомира Раше Радујкова,tertiary,0,0.046974533305249595
6400,Радомира Раше Радујкова,tertiary,0,0.0837691035092803
6401,Булевар Слободана Јовановића,tertiary,0,0.07350365739332765
6402,Булевар Европе,secondary,0,0.2938581774972572
6404,Булевар Европе,secondary,60,0.18324248279906702
6406,Хајдук Вељкова,tertiary,0,0.09441344790939377
6409,Хајдук Вељкова,tertiary,0,0.12225468341091406
6413,Хајдук Вељкова,tertiary,0,0.028042346137370777
6419,Булевар Слободана Јовановића,tertiary,0,0.07382170433375547
6426,Радомира Раше Радујкова,tertiary,0,0.3569084776816987
6427,Радомира Раше Радујкова,tertiary,0,0.13512849022251538
6432,Булевар Слободана Јовановића,tertiary,0,0.1405687693976869
6435,Радомира Раше Радујкова,tertiary,40,0.08759659646449723
6436,Булевар Европе,secondary,60,0.05874405967645462
6440,Булевар Европе,secondary,0,0.0585088025770257
6441,Радомира Раше Радујкова,tertiary,40,0.035564685166772005
6442,Радомира Раше Радујкова,tertiary,40,0.033502964177792756
6443,Радомира Раше Радујкова,tertiary,40,0.02272276039188439
6444,Радомира Раше Радујкова,tertiary,40,0.015441356949466321
6445,Радомира Раше Радујкова,tertiary,40,0.02225740652662351
6449,Новосадског сајма,tertiary,0,0.054542679054657345
6450,Новосадског сајма,tertiary,0,0.08760863033580682
6455,Новосадског сајма,tertiary,0,0.010837215863997617
6458,Новосадског сајма,tertiary,0,0.03488085899286622
6459,Новосадског сајма,tertiary,0,0.011987982336557526
6460,Новосадског сајма,tertiary,50,0.03293048416531132
6461,Новосадског сајма,tertiary,50,0.03401698825230645
6463,Новосадског сајма,tertiary,50,0.034085518658518534
6464,Новосадског сајма,tertiary,0,0.1600338813397655
6465,Новосадског сајма,tertiary,0,0.07785037276295843
6467,Новосадског сајма,tertiary,0,0.047052207264842764
6468,Новосадског сајма,tertiary,0,0.049424890039580546
6469,Новосадског сајма,tertiary,0,0.01014607073494846
6470,Новосадског сајма,tertiary,0,0.026755866998299786
6474,Новосадског сајма,tertiary,0,0.22098036601289459
6475,Новосадског сајма,tertiary,0,0.05578440883401538
6476,Новосадског сајма,tertiary,0,0.013242302131251108
6479,Хаџи Рувимова,tertiary,0,0.019363083915135446
6480,Хаџи Рувимова,tertiary,0,0.033808830131656545
6483,Булевар Европе,secondary,0,0.07345698829965118
6494,Булевар Слободана Јовановића,tertiary,0,0.053466857845268494
6495,Булевар војводе Степе,primary,60,0.3910382082085118
6501,Булевар војводе Степе,primary,60,0.2935689303031634
6504,Булевар Слободана Јовановића,tertiary,0,0.0518944022565452
6520,Булевар Слободана Јовановића,tertiary,0,0.04587304493634778
6522,Булевар војводе Степе,primary,60,0.05101290189646208
6523,Булевар Слободана Јовановића,tertiary,0,0.0640228348310797
6528,Булевар војводе Степе,primary,60,0.017126540399415788
6529,Булевар Слободана Јовановића,tertiary,0,0.010499305230852851
6531,Булевар војводе Степе,primary,60,0.040367390628314195
6534,Хаџи Рувимова,tertiary,0,0.5367316256208162
6553,Хајдук Вељкова,tertiary,0,0.32575613677133497
6567,Хаџи Рувимова,tertiary,0,0.6470341299506872
6568,Булевар Европе,secondary,0,0.22519581970756777
6572,Булевар војводе Степе,primary,60,0.014639987316235357
6574,Булевар војводе Степе,primary,60,0.16883870389949746
6575,Булевар Слободана Јовановића,tertiary,0,0.031104235877480527
6576,Булевар Слободана Јовановића,tertiary,0,0.03900930712395512
6579,Булевар војводе Степе,primary,60,0.054685891654168435
6583,Булевар Слободана Јовановића,tertiary,0,0.014116623447501865
6589,Булевар Слободана Јовановића,tertiary,0,0.013742376775959294
6590,Булевар војводе Степе,primary,60,0.010337340046495997
6591,Булевар војводе Степе,primary,60,0.008702658919877558
6592,Булевар Слободана Јовановића,tertiary,0,0.010616756427287495
6593,Булевар војводе Степе,primary,60,0.013854181014788103
6594,Булевар војводе Степе,primary,60,0.00991827378912706
6595,Булевар Слободана Јовановића,tertiary,0,0.010599157368704228
6596,Булевар војводе Степе,primary,60,0.008615459028229373
6602,Булевар војводе Степе,primary,60,0.014121508156236034
6604,Булевар војводе Степе,primary,60,0.05236519754236831
6607,Булевар Европе,secondary,60,0.540159252104177
6613,Хаџи Рувимова,tertiary,0,0.11248798129164395
6615,Булевар војводе Степе,primary,60,0.06735437638599748
6618,Булевар војводе Степе,primary,60,0.058718209532118454
6620,Булевар војводе Степе,primary,60,0.031768682939951096
6629,Београдски кеј,secondary,0,0.1109437845016108
6640,Милоша Бајића,tertiary,30,0.036872391457533335
6645,Милоша Бајића,tertiary,30,0.18450191235630298
6647,Кеј скојеваца,secondary,30,0.019981479810251425
6648,Кеј скојеваца,secondary,0,0.014677124878771831
6649,Кеј скојеваца,secondary,60,0.21376875917594643
6653,Nepoznata ulica,secondary,60,0.059701387198248
6656,Nepoznata ulica,secondary,60,0.26771193910128915
6661,Nepoznata ulica,secondary,0,0.0487489055945632
6662,Nepoznata ulica,secondary,0,0.09652453522852454
6663,Nepoznata ulica,secondary,0,0.05057520900099605
6664,Nepoznata ulica,secondary,0,0.1740079032273491
6673,Кеј скојеваца,secondary,60,0.1854327128433993
6674,Београдски кеј,secondary,0,0.1767006727730238
6675,Nepoznata ulica,secondary,50,0.026267848882894
6676,Nepoznata ulica,secondary,50,0.07180862391125774
6677,Кеј скојеваца,secondary,60,0.05372361982739925
6678,Кеј скојеваца,secondary,0,0.018751101459149787
6679,Nepoznata ulica,secondary,30,0.022108311926595507
6680,Nepoznata ulica,secondary,30,0.012304351712981488
6681,Nepoznata ulica,secondary,30,0.009248507502055364
6682,Кеј скојеваца,secondary,30,0.03454854623084318
6683,Nepoznata ulica,secondary,50,0.07334862344366783
6684,Кеј скојеваца,secondary,30,0.039140226470209864
6685,Nepoznata ulica,secondary,30,0.016951512409328743
6686,Nepoznata ulica,secondary,30,0.019573235528065374
6687,Београдски кеј,secondary,0,0.07694519901802636
6691,Трг републике,tertiary,30,0.1617455676281336
6703,Даничићева,tertiary,30,0.08978224004833042
6718,Булевар ослобођења,secondary,0,0.0879924219322044
6740,Војводе Бојовића,tertiary,0,0.21282932991942582
6741,Браће Јовандић,tertiary,0,0.06067309407719649
6752,Булевар краља Петра I,tertiary,0,0.015635034156414634
6753,Булевар краља Петра I,tertiary,0,0.020119355812312754
6755,Булевар краља Петра I,tertiary,0,0.005310658427530126
6756,Булевар краља Петра I,tertiary,0,0.057552403632011924
6757,Булевар краља Петра I,tertiary,0,0.07352667627897913
6759,Булевар краља Петра I,tertiary,0,0.33073302915745123
6800,Косовска,tertiary,30,0.390511952605038
6803,Јована Суботића,secondary,0,0.05220568834224852
6815,Јована Суботића,secondary,0,0.11145613695756275
6817,Јована Суботића,secondary,0,0.05408701230162518
6818,Војводе Бојовића,tertiary,0,0.011633762852448125
6831,Јована Суботића,secondary,0,0.10572819729596554
6834,Јована Суботића,secondary,0,0.021242073464533114
6837,Јована Суботића,secondary,0,0.03278651702430969
6838,Војводе Бојовића,tertiary,0,0.27445797699666996
6841,Јована Суботића,secondary,0,0.037255346773321034
6842,Кисачка,tertiary,0,0.009584921089067494
6844,Кисачка,tertiary,0,0.011021383745137978
6846,Кисачка,tertiary,0,0.04010905094627992
6847,Темеринска,secondary,0,0.03450916098155147
6848,Кисачка,tertiary,0,0.05647315764289982
6850,Кисачка,tertiary,0,0.02225608714360999
6851,Темеринска,secondary,0,0.07500477562258442
6852,Темеринска,secondary,0,0.019248250635648893
6853,Кисачка,tertiary,0,0.004690428719745532
6854,Темеринска,secondary,0,0.024916346107455467
6855,Темеринска,secondary,0,0.09567449939511041
6908,Марка Миљанова,tertiary,30,0.06336770185989557
6913,Марка Миљанова,tertiary,30,0.05488550596143857
6920,Марка Миљанова,tertiary,30,0.1907637194396375
6923,Косовска,tertiary,30,0.04197507703464182
6929,Nepoznata ulica,tertiary,30,0.036466311057640935
6930,Марка Миљанова,tertiary,30,0.006563226738359757
6931,Марка Миљанова,tertiary,30,0.028237191274554582
6932,Марка Миљанова,tertiary,30,0.023778732404584373
6936,Nepoznata ulica,tertiary,30,0.038236178180135826
6937,Nepoznata ulica,tertiary,30,0.00998395971863837
6938,Nepoznata ulica,tertiary,30,0.03969145590766357
6957,Косовска,tertiary,30,0.21963816686924734
7001,Темеринска,secondary,0,0.10792980442333003
7002,Гундулићева,tertiary,30,0.17620951322533066
7026,Булевар ослобођења,secondary,0,0.5501180334503252
7029,Булевар ослобођења,secondary,0,0.5417973821697579
7035,Хајдук Вељкова,tertiary,0,0.03176798232083119
7046,Хајдук Вељкова,tertiary,0,0.04038180178313322
7055,Булевар Европе,secondary,0,0.07584128882504301
7061,Булевар војводе Степе,primary,60,0.1301434207082718
7063,Булевар војводе Степе,primary,60,0.2337411108652439
7074,Булевар војводе Степе,primary,60,0.127269516949188
7075,Булевар Европе,secondary,60,0.07145943800405982
7083,Булевар војводе Степе,primary,60,0.10803215076771003
7085,Булевар војводе Степе,primary,60,0.13102404339528437
7088,Булевар војводе Степе,primary,60,0.0265170684126881
7090,Булевар војводе Степе,primary,60,0.02991919381979517
7092,Булевар Европе,secondary,60,0.09466318864534307
7093,Булевар војводе Степе,primary,60,0.049630182249582176
7099,Браће Поповић,tertiary,0,0.17446945457050395
7101,Браће Поповић,tertiary,0,0.147369122500189
7103,Хајдук Вељкова,tertiary,0,0.09749574906744506
7109,Хајдук Вељкова,tertiary,0,0.05100538643608706
7127,Браће Поповић,tertiary,0,0.10254030018300563
7128,Браће Поповић,tertiary,0,0.1289895733209667
7129,Булевар краља Петра I,tertiary,0,0.012930217367059462
7130,Булевар краља Петра I,tertiary,0,0.018044610086413265
7131,Хајдук Вељкова,tertiary,0,0.011100957491024263
7132,Хајдук Вељкова,tertiary,0,0.011369863523282382
7133,Булевар краља Петра I,tertiary,0,0.012743749611258893
7134,Булевар краља Петра I,tertiary,0,0.12418268472023795
7135,Булевар краља Петра I,tertiary,0,0.08107487092644855
7140,Булевар краља Петра I,tertiary,0,0.043076150087180055
7141,Булевар краља Петра I,tertiary,0,0.10186684588069657
7142,Булевар краља Петра I,tertiary,0,0.02177660048611723
7143,Булевар краља Петра I,tertiary,0,0.012621264338036413
7144,Руменачка,tertiary,0,0.039608341796260244
7147,Браће Јовандић,tertiary,0,0.017115977547339695
7153,Булевар краља Петра I,tertiary,0,0.0538769911844049
7156,Руменачка,tertiary,0,0.059300145611106816
7161,Булевар краља Петра I,tertiary,0,0.0848890906661022
7163,Булевар краља Петра I,tertiary,0,0.2275561649290977
7168,Браће Јовандић,tertiary,0,0.01797217134163953
7173,Браће Јовандић,tertiary,0,0.08382031119666938
7174,Булевар краља Петра I,tertiary,0,0.11853903343428161
7180,Браће Јовандић,tertiary,0,0.07168060791320183
7182,Булевар краља Петра I,tertiary,0,0.06086032461331491
7183,Булевар краља Петра I,tertiary,0,0.12476409508654956
7184,Булевар краља Петра I,tertiary,0,0.127357372333651
7185,Булевар ослобођења,secondary,0,0.09623336536497731
7186,Булевар краља Петра I,tertiary,0,0.0989061706310265
7191,Руменачка,tertiary,0,0.15589245091438364
7193,Булевар краља Петра I,tertiary,0,0.0966139088673326
7194,Булевар ослобођења,secondary,0,0.01624719886404567
7195,Булевар краља Петра I,tertiary,0,0.01555113647309977
7196,Булевар ослобођења,secondary,0,0.01053525321870581
7197,Булевар ослобођења,secondary,0,0.010439761618809797
7202,Булевар војводе Степе,primary,0,0.08868527559144652
7203,Булевар војводе Степе,primary,30,0.0658111244273395
7204,Nepoznata ulica,primary,0,0.002375810383461576
7212,Nepoznata ulica,primary,0,0.029779800824866087
7214,Nepoznata ulica,primary,0,0.037802265748825156
7215,Nepoznata ulica,primary,0,0.011110834755558045
7216,Булевар војводе Степе,primary,0,0.03108332495074551
7219,Nepoznata ulica,primary,0,0.008000760258605055
7220,Nepoznata ulica,primary,0,0.03705981556446694
7221,Корнелија Станковића,secondary,0,0.05737823148737987
7222,Nepoznata ulica,primary,0,0.03014916648730344
7229,Nepoznata ulica,primary,0,0.0026349681172460624
7232,Корнелија Станковића,secondary,0,0.11502019052037539
7233,Корнелија Станковића,secondary,0,0.05253252949530494
7243,Руменачка,tertiary,0,0.45713313625353275
7246,Булевар краља Петра I,tertiary,0,0.015259129813626893
7247,Булевар краља Петра I,tertiary,0,0.06265278417409129
7254,Браће Јовандић,tertiary,0,0.01978710711113823
7255,Булевар краља Петра I,tertiary,0,0.039351726403415145
7256,Булевар краља Петра I,tertiary,0,0.020038407192798775
7257,Булевар краља Петра I,tertiary,0,0.020279716105506426
7258,Браће Јовандић,tertiary,0,0.009263830301029362
7259,Булевар краља Петра I,tertiary,0,0.01978678494043885
7269,Булевар краља Петра I,tertiary,0,0.08504614446143306
7270,Булевар ослобођења,secondary,0,0.08645549539992345
7272,Булевар ослобођења,secondary,0,0.2859348404230584
7273,Руменачка,tertiary,0,0.15814507619330667
7276,Руменачка,tertiary,0,0.07365557891602384
7277,Руменачка,tertiary,0,0.06700649479108449
7278,Булевар краља Петра I,tertiary,0,0.023454279708266735
7280,Булевар краља Петра I,tertiary,0,0.030370874565091542
7281,Булевар краља Петра I,tertiary,0,0.049642045397994765
7297,Корнелија Станковића,secondary,0,0.07909156071620861
7298,Корнелија Станковића,secondary,0,0.08230469351595547
7309,Руменачка,tertiary,0,0.049854273993880406
7320,Корнелија Станковића,secondary,0,0.05318434145266467
7321,Корнелија Станковића,secondary,0,0.036971752517722875
7322,Корнелија Станковића,secondary,0,0.17474152241130378
7323,Корнелија Станковића,secondary,0,0.018357607249548276
7330,Корнелија Станковића,secondary,0,0.06359099762887764
7334,Булевар ослобођења,secondary,0,0.31537825213940446
7340,Булевар Јаше Томића,secondary,0,0.01062485959505349
7342,Булевар Јаше Томића,secondary,0,0.011591086324094932
7343,Руменачка,secondary,0,0.011572044366210272
7344,Булевар Јаше Томића,secondary,0,0.03919927497399404
7354,Булевар ослобођења,secondary,0,0.11511685919379085
7358,Руменачка,secondary,0,0.05791414948767472
7360,Руменачка,secondary,0,0.09071471058657324
7361,Булевар Јаше Томића,secondary,0,0.05998635457565603
7363,Булевар Јаше Томића,secondary,0,0.15610925210343937
7367,Булевар Јаше Томића,secondary,0,0.48705652127925625
7368,Булевар Јаше Томића,secondary,0,0.38725268785026884
7369,Булевар Јаше Томића,secondary,0,0.045599609769431795
7376,Булевар Европе,primary,70,0.0808290205022125
7391,Корнелија Станковића,secondary,0,0.06631649883585689
7393,Корнелија Станковића,secondary,0,0.04729000924804634
7399,Корнелија Станковића,secondary,0,0.40746927118721304
7401,Корнелија Станковића,secondary,0,0.21476147930816603
7411,Булевар Европе,primary,70,0.5785310398346348
7415,Булевар Европе,primary,70,0.808951593580315
7417,Руменачка,secondary,0,0.12251712169421851
7418,Руменачка,secondary,0,0.09560538542003812
7423,Корнелија Станковића,secondary,0,0.07983357360748813
7429,Nepoznata ulica,secondary,0,0.011976981243340403
7430,Руменачка,secondary,0,0.012327445953586463
7431,Руменачка,secondary,0,0.012404095109999125
7432,Nepoznata ulica,secondary,60,0.011572992727494869
7433,Булевар војводе Степе,primary,60,0.011078819173771076
7435,Бате Бркића,tertiary,0,0.01162651444462721
7436,Булевар војводе Степе,primary,60,0.008203102600383082
7440,Булевар војводе Степе,primary,60,0.0885776948432751
7447,Булевар војводе Степе,primary,60,0.028874154904012735
7468,Краља Петра I,tertiary,50,0.21618661281593324
7469,Краља Петра I,tertiary,50,0.07435944617435743
7470,Краља Петра I,tertiary,50,0.044944939890750775
7471,Краља Петра I,tertiary,30,0.08778742747490995
7474,Краља Петра I,tertiary,50,0.07978772666778196
7491,Краља Петра I,tertiary,30,0.03879335968053059
7492,Краља Петра I,tertiary,50,0.02317278355978019
7493,Доње Сајлово,tertiary,50,0.03935979814260818
7498,Доње Сајлово,tertiary,80,0.9834286575471587
7500,Доње Сајлово,tertiary,0,0.19098371471602532
7501,Доње Сајлово,tertiary,30,0.03938629100905301
7502,Nepoznata ulica,tertiary,0,0.013923523090221143
7505,Nepoznata ulica,tertiary,60,0.06211091959053188
7512,Nepoznata ulica,tertiary,60,0.010235669778324711
7513,Каменички пут,secondary,0,0.02702877143908184
7514,Каменички пут,secondary,50,0.047399868465164745
7517,Каменички пут,secondary,0,0.10796226786711156
7518,Каменички пут,secondary,50,0.08739307516449048
7531,Каменички пут,secondary,0,0.05701947167876126
7532,Каменички пут,secondary,50,0.053900519416990686
7533,Каменички пут,secondary,0,0.030174940646057594
7535,Каменички пут,secondary,50,0.06548449941661932
7557,Каменички пут,secondary,0,0.06239548496698027
7559,Каменички пут,secondary,0,0.0469234453483466
7562,Каменички пут,secondary,0,0.19636368423490946
7566,Карловачки друм,secondary,0,0.06763483432800697
7569,Рачког,primary,30,0.05639202313053291
7570,Карловачки друм,secondary,0,0.028933862401450898
7573,Карловачки друм,secondary,0,0.03259332429303747
7575,Nepoznata ulica,secondary,0,0.03269296416502912
7583,Рачког,primary,50,0.06686150302523299
7585,Прерадовићева,secondary,0,0.05831297782519238
7592,Прерадовићева,secondary,0,0.10894102895157877
7594,Прерадовићева,secondary,0,0.048301450017181974
7605,Прерадовићева,secondary,0,0.06196690375485943
7609,Прерадовићева,secondary,0,0.06218569747644447
7611,Рачког,primary,50,0.5260692429323259
7630,Прерадовићева,secondary,0,0.04156677494383447
7632,Прерадовићева,secondary,0,0.06458150953397472
7635,Прерадовићева,secondary,0,0.03268108504148163
7647,Прерадовићева,secondary,30,0.06512883418472724
7656,Прерадовићева,secondary,30,0.09626086234720678
7662,Рачког,primary,50,0.037876301953741434
7663,Прерадовићева,secondary,30,0.046833059946312386
7680,Рачког,primary,50,0.11498677165524614
7682,Прерадовићева,secondary,30,0.14527663149777184
7689,Прерадовићева,secondary,30,0.028851309170348553
7692,Прерадовићева,secondary,30,0.018198004097007947
7694,Прерадовићева,secondary,30,0.0021373661586289016
7701,Рачког,primary,30,0.05281140647792812
7702,Рачког,primary,30,0.05837030826934135
7716,Рачког,primary,50,0.062303646492319315
7718,Прерадовићева,secondary,30,0.014575246463671409
7720,Прерадовићева,secondary,0,0.013180343355057232
7724,Прерадовићева,secondary,0,0.0737250314263401
7725,Прерадовићева,secondary,0,0.08718838476638706
7733,Рачког,primary,50,0.0031953334799085962
7734,Прерадовићева,secondary,0,0.05697390145060569
7735,Nepoznata ulica,primary,50,0.00917668311027493
7736,Рачког,primary,0,0.04298311822511198
7737,Прерадовићева,secondary,0,0.10180289358278363
7738,Рачког,primary,50,0.03599099828916267
7739,Прерадовићева,secondary,0,0.02452352745475354
7740,Прерадовићева,secondary,0,0.010630586951584626
7741,Nepoznata ulica,primary,50,0.01387401037091847
7743,Прерадовићева,secondary,0,0.002118275972275986
7744,Nepoznata ulica,primary,0,0.06405682637045951
7745,Прерадовићева,secondary,0,0.05427217056689437
7755,Прерадовићева,secondary,0,0.09977481130887082
7756,Прерадовићева,secondary,0,0.03419305701429414
7761,Прерадовићева,secondary,0,0.05109469017933584
7763,Прерадовићева,secondary,0,0.03838491494648206
7780,Прерадовићева,secondary,0,0.028680906201222277
7784,Прерадовићева,secondary,0,0.08731960917435824
7795,Прерадовићева,secondary,0,0.06536816693836477
7799,Прерадовићева,secondary,0,0.051672846358608485
7807,Прерадовићева,secondary,0,0.09560200697034126
7812,Прерадовићева,secondary,0,0.06819984351138145
7836,Прерадовићева,secondary,0,0.07069685054294941
7840,Прерадовићева,secondary,0,0.030728555268486203
7843,Каменички пут,secondary,0,0.1048162948755849
7852,Дунавске дивизије,tertiary,0,0.13360573913469675
7854,Каменички пут,secondary,60,0.22497623813417597
7855,Дунавске дивизије,tertiary,40,0.13578752570873173
7857,Дунавске дивизије,tertiary,40,0.06725734508022145
7858,Каменички пут,secondary,0,0.11164310326929001
7862,Прерадовићева,secondary,0,0.041733368194717214
7866,Прерадовићева,secondary,0,0.061087220256896835
7869,Дунавске дивизије,tertiary,0,0.21398015170834617
7871,Булевар цара Лазара,secondary,40,0.08075498676343648
7872,Булевар цара Лазара,secondary,40,0.15069704040439288
7873,Кеј жртава рације,secondary,40,0.05692002361164886
7876,Прерадовићева,secondary,0,0.09434592681773725
7877,Рељковићева,secondary,0,0.0686007628642711
7884,Nepoznata ulica,motorway,130,1.382922106699501
7885,Nepoznata ulica,motorway,130,0.0322176823174543
7886,Nepoznata ulica,motorway,130,0.03589543432260808
7887,Nepoznata ulica,motorway,130,1.961479110505801
7888,Nepoznata ulica,motorway,130,3.008143004659965
7890,Nepoznata ulica,motorway,130,0.04286075028199979
7893,Војвођанска,secondary,0,0.04713724734165076
7894,Војвођанска,secondary,0,0.026202171185176194
7895,Карловачки друм,secondary,0,0.0665631219357982
7900,Карловачки друм,secondary,0,0.1099353512810995
7901,Карловачки друм,secondary,60,0.0815267425595723
7902,Карловачки друм,secondary,60,0.0673790564456655
7907,Nepoznata ulica,motorway,130,0.888281633716676
7908,Nepoznata ulica,motorway,130,0.1560360611858053
7914,Nepoznata ulica,motorway,130,1.6512764407158318
7915,Nepoznata ulica,motorway,130,1.6495946249196711
7923,Nepoznata ulica,motorway,130,0.19058202290260545
7928,Nepoznata ulica,motorway,130,0.5275933268181
7929,Nepoznata ulica,motorway,130,0.2952608381935893
7939,Дунавске дивизије,tertiary,0,0.06555954778605684
7940,Прерадовићева,secondary,0,0.18207630703638944
